id,name,source_csv,gene name,log2FoldChange,source_xlxs
ZDB-GENE-980526-283,egr2b,cell_diff_brain,egr2b,-1.0959212134653,7dpl
ZDB-GENE-021223-1,dag1,cell_diff_brain,dag1,-0.0582140792001179,7dpl
ZDB-GENE-990415-171,cdh2,cell_diff_brain,cdh2,-0.0895254085748934,7dpl
ZDB-GENE-990415-225,fzd3a,cell_diff_brain,fzd3a,0.061858959488695,7dpl
ZDB-GENE-080616-1,prdm13,cell_diff_brain,prdm13,-0.585722171547253,7dpl
ZDB-GENE-050417-126,wdr73,cell_diff_brain,wdr73,-1.01889723746624,7dpl
ZDB-GENE-021031-1,neo1a,cell_diff_brain,neo1a,0.012717381913313,7dpl
ZDB-GENE-030131-1033,agrn,cell_diff_brain,agrn,-0.131276858465201,7dpl
ZDB-GENE-990415-169,ntn1a,cell_diff_brain,ntn1a,0.0240337882805078,7dpl
ZDB-GENE-120117-1,slc16a2,cell_diff_brain,slc16a2,0.0884705809613795,7dpl
ZDB-GENE-020423-4,naca,cell_diff_brain,naca,0.136637491488418,7dpl
ZDB-GENE-120402-1,klhdc1,cell_diff_brain,klhdc1,0.337972137646466,7dpl
ZDB-GENE-040718-367,irf8,cell_diff_brain,irf8,0.367134411339461,7dpl
ZDB-GENE-030131-2773,trim33,cell_diff_brain,trim33,-0.0514408438728553,7dpl
ZDB-GENE-040625-147,rpl11,cell_diff_brain,rpl11,-0.44164091917049,7dpl
ZDB-GENE-030131-9839,rgs4,cell_diff_brain,rgs4,-0.580904919043807,7dpl
ZDB-GENE-080724-2,cyfip2,cell_diff_brain,cyfip2,-0.197117897841238,7dpl
ZDB-GENE-101029-3,gsdf,cell_diff_brain,gsdf,0.530035724710556,7dpl
ZDB-GENE-070424-194,zdhhc17,cell_diff_brain,zdhhc17,0.0366141952508634,7dpl
ZDB-GENE-030131-6724,rbm7,cell_diff_brain,rbm7,0.0400436674584931,7dpl
ZDB-GENE-060421-3113,sumf1,cell_diff_brain,sumf1,-0.277795254095446,7dpl
ZDB-GENE-130618-1,sema4d,cell_diff_brain,sema4d,0.229131650673352,7dpl
ZDB-GENE-070216-1,otpa,cell_diff_brain,otpa,0.0845915980863258,7dpl
ZDB-GENE-040426-2732,stmn4,cell_diff_brain,stmn4,-0.506895272143944,7dpl
ZDB-GENE-101001-2,col4a6,cell_diff_brain,col4a6,0.456412606371982,7dpl
ZDB-GENE-030722-3,slit1a,cell_diff_brain,slit1a,-0.192047426784731,7dpl
ZDB-GENE-040426-803,vldlr,cell_diff_brain,vldlr,-0.131377603735771,7dpl
ZDB-GENE-080104-1,lepr,cell_diff_brain,lepr,0.0671358521595196,7dpl
ZDB-GENE-031027-1,alk,cell_diff_brain,alk,0.0547664153026489,7dpl
ZDB-GENE-081107-28,wdr11,cell_diff_brain,wdr11,0.0928807330039882,7dpl
ZDB-GENE-030820-1,kif1b,cell_diff_brain,kif1b,-0.229136031300528,7dpl
ZDB-GENE-010618-3,efnb3b,cell_diff_brain,efnb3b,-0.146294163900138,7dpl
ZDB-GENE-081105-26,rapgef1a,cell_diff_brain,rapgef1a,-0.0319966721162331,7dpl
ZDB-GENE-010131-2,cdk5,cell_diff_brain,cdk5,0.0682599572285055,7dpl
ZDB-GENE-040718-296,slc25a46,cell_diff_brain,slc25a46,-0.131237802611871,7dpl
ZDB-GENE-070112-1042,vhl,cell_diff_brain,vhl,-0.64270397039059,7dpl
ZDB-GENE-021226-3,lamc1,cell_diff_brain,lamc1,0.0619659017006824,7dpl
ZDB-GENE-980526-166,shha,cell_diff_brain,shha,-0.184221560334587,7dpl
ZDB-GENE-030909-1,sox2,cell_diff_brain,sox2,0.222096729307855,7dpl
ZDB-GENE-990706-8,gli2a,cell_diff_brain,gli2a,0.091135623657934,7dpl
ZDB-GENE-980526-44,ptch2,cell_diff_brain,ptch2,-0.195703300207888,7dpl
ZDB-GENE-070424-152,klf8,cell_diff_brain,klf8,-0.0842437324440075,7dpl
ZDB-GENE-030131-9685,ddx18,cell_diff_brain,ddx18,-0.0713023038693171,7dpl
ZDB-GENE-040426-768,actr10,cell_diff_brain,actr10,-0.0306447290283218,7dpl
ZDB-GENE-040426-1716,rps19,cell_diff_brain,rps19,-0.150992189955528,7dpl
ZDB-GENE-081105-44,mfn2,cell_diff_brain,mfn2,-0.0541450083296862,7dpl
ZDB-GENE-030131-5243,rnf2,cell_diff_brain,rnf2,-0.00529834796453336,7dpl
ZDB-GENE-090218-30,ulk2,cell_diff_brain,ulk2,0.112479460954519,7dpl
ZDB-GENE-080521-3,kmt2a,cell_diff_brain,kmt2a,0.0444157113260469,7dpl
ZDB-GENE-040624-4,tph2,cell_diff_brain,tph2,-0.733164999640309,7dpl
ZDB-GENE-980526-170,cdh11,cell_diff_brain,cdh11,-0.150590034309677,7dpl
ZDB-GENE-030131-8557,cyfip1,cell_diff_brain,cyfip1,-0.219511370312734,7dpl
ZDB-GENE-040303-1,dab2,cell_diff_brain,dab2,-0.6867883974468,7dpl
ZDB-GENE-040426-1621,zdhhc16a,cell_diff_brain,zdhhc16a,0.216489589770256,7dpl
ZDB-GENE-980526-76,elavl3,cell_diff_brain,elavl3,0.12459288021903,7dpl
ZDB-GENE-001103-3,fezf2,cell_diff_brain,fezf2,-0.181378088119013,7dpl
ZDB-GENE-000412-1,bdnf,cell_diff_brain,bdnf,-0.19876310202521,7dpl
ZDB-GENE-040426-2442,cldn5a,cell_diff_brain,cldn5a,-0.53389267124305,7dpl
ZDB-GENE-070619-1,dagla,cell_diff_brain,dagla,0.183451890525232,7dpl
ZDB-GENE-040426-2704,mcoln1a,cell_diff_brain,mcoln1a,0.653543278277477,7dpl
ZDB-GENE-071218-6,lrrk2,cell_diff_brain,lrrk2,-0.318468383338281,7dpl
ZDB-GENE-040724-213,lama4,cell_diff_brain,lama4,0.119200855905334,7dpl
ZDB-GENE-080415-1,rest,cell_diff_brain,rest,0.195362820650351,7dpl
ZDB-GENE-020829-1,sim1a,cell_diff_brain,sim1a,-0.319127790454984,7dpl
ZDB-GENE-041124-3,ext2,cell_diff_brain,ext2,-0.118048724326293,7dpl
ZDB-GENE-030616-404,ap4s1,cell_diff_brain,ap4s1,-0.470362455202977,7dpl
ZDB-GENE-061110-106,zdhhc15b,cell_diff_brain,zdhhc15b,-0.0547933952715148,7dpl
ZDB-GENE-040426-1435,ilk,cell_diff_brain,ilk,0.119984008211981,7dpl
ZDB-GENE-081022-110,cdkl5,cell_diff_brain,cdkl5,0.076668244191608,7dpl
ZDB-GENE-040718-304,rab10,cell_diff_brain,rab10,-0.0833518832099933,7dpl
ZDB-GENE-041114-7,opa1,cell_diff_brain,opa1,-0.17955439316319,7dpl
ZDB-GENE-990603-5,melk,cell_diff_brain,melk,0.736491552223162,7dpl
ZDB-GENE-080204-34,kif22,cell_diff_brain,kif22,0.0154133289915334,7dpl
ZDB-GENE-060528-1,dab1a,cell_diff_brain,dab1a,0.129857729658014,7dpl
ZDB-GENE-060526-30,f2r,cell_diff_brain,f2r,-0.727414577707589,7dpl
ZDB-GENE-041114-174,cln3,cell_diff_brain,cln3,0.210819783750835,7dpl
ZDB-GENE-041114-172,prdm12b,cell_diff_brain,prdm12b,-0.242384948756693,7dpl
ZDB-GENE-990708-7,otpb,cell_diff_brain,otpb,-0.074484812922445,7dpl
ZDB-GENE-030131-8003,atl1,cell_diff_brain,atl1,-0.274190477194008,7dpl
ZDB-GENE-021226-1,lamb1a,cell_diff_brain,lamb1a,0.202552932488986,7dpl
ZDB-GENE-040912-136,lingo1b,cell_diff_brain,lingo1b,-0.109242624128947,7dpl
ZDB-GENE-030131-8663,rplp1,cell_diff_brain,rplp1,-0.385047382174587,7dpl
ZDB-GENE-040718-81,ift74,cell_diff_brain,ift74,-0.266076056921782,7dpl
ZDB-GENE-040624-11,bves,cell_diff_brain,bves,-0.612274243095226,7dpl
ZDB-GENE-060607-11,epas1b,cell_diff_brain,epas1b,-0.420287822652705,7dpl
ZDB-GENE-030131-7513,ptpn6,cell_diff_brain,ptpn6,0.0459040968695203,7dpl
ZDB-GENE-050731-5,vps11,cell_diff_brain,vps11,-0.140295212531002,7dpl
ZDB-GENE-050213-1,slc35b2,cell_diff_brain,slc35b2,-0.186561381313739,7dpl
ZDB-GENE-021231-3,wdr43,cell_diff_brain,wdr43,0.198240911615412,7dpl
ZDB-GENE-030131-6244,znf644a,cell_diff_brain,znf644a,0.000928341565399338,7dpl
ZDB-GENE-060117-4,kctd12.2,cell_diff_brain,kctd12.2,-0.301008919756836,7dpl
ZDB-GENE-000330-9,psen2,cell_diff_brain,psen2,0.0168901355332014,7dpl
ZDB-GENE-040426-2120,atat1,cell_diff_brain,atat1,0.267680756122856,7dpl
ZDB-GENE-040426-2452,sfpq,cell_diff_brain,sfpq,0.0148482934396952,7dpl
ZDB-GENE-030318-2,chm,cell_diff_brain,chm,-0.148023272632811,7dpl
ZDB-GENE-990415-208,pdgfra,cell_diff_brain,pdgfra,-0.382890131055587,7dpl
ZDB-GENE-040516-11,tcf12,cell_diff_brain,tcf12,-0.0676063036317286,7dpl
ZDB-GENE-050114-2,lmx1bb,cell_diff_brain,lmx1bb,-0.477763362148387,7dpl
ZDB-GENE-040812-2,caprin2,cell_diff_brain,caprin2,-0.454114281047428,7dpl
ZDB-GENE-081120-6,sox6,cell_diff_brain,sox6,0.0244171026477711,7dpl
ZDB-GENE-080204-107,csf1a,cell_diff_brain,csf1a,0.632531731046229,7dpl
ZDB-GENE-040426-2536,cdipt,cell_diff_brain,cdipt,0.074968723219487,7dpl
ZDB-GENE-050119-3,kif3b,cell_diff_brain,kif3b,0.24520354344164,7dpl
ZDB-GENE-090311-6,plxna2,cell_diff_brain,plxna2,-0.0899558795543485,7dpl
ZDB-GENE-050523-1,gli2b,cell_diff_brain,gli2b,0.214638962573616,7dpl
ZDB-GENE-120119-1,si:ch211-185a18.2,cell_diff_brain,si:ch211-185a18.2,-0.0482612436397258,7dpl
ZDB-GENE-050320-68,nbeaa,cell_diff_brain,nbeaa,0.160408571277239,7dpl
ZDB-GENE-040312-3,cnr1,cell_diff_brain,cnr1,-0.138344281669318,7dpl
ZDB-GENE-031001-10,efhc2,cell_diff_brain,efhc2,0.0696872030922245,7dpl
ZDB-GENE-030131-555,krit1,cell_diff_brain,krit1,-0.23114612928707,7dpl
ZDB-GENE-030323-1,fgfr2,cell_diff_brain,fgfr2,0.291827617032389,7dpl
ZDB-GENE-040718-220,cdk5r1b,cell_diff_brain,cdk5r1b,-0.229967390218265,7dpl
ZDB-GENE-020111-2,cebpa,cell_diff_brain,cebpa,-0.305761559253594,7dpl
ZDB-GENE-030710-2,rtn4b,cell_diff_brain,rtn4b,0.215633504227853,7dpl
ZDB-GENE-980526-526,wnt1,cell_diff_brain,wnt1,0.21249849193749,7dpl
ZDB-GENE-040426-1263,capn1a,cell_diff_brain,capn1a,0.271135109466369,7dpl
ZDB-GENE-030131-616,gnl3,cell_diff_brain,gnl3,0.478559827286531,7dpl
ZDB-GENE-010302-1,foxc1a,cell_diff_brain,foxc1a,0.353075639365238,7dpl
ZDB-GENE-030616-572,scrib,cell_diff_brain,scrib,0.0564787480764187,7dpl
ZDB-GENE-041116-2,dmrta2,cell_diff_brain,dmrta2,-0.14733372742829,7dpl
ZDB-GENE-050706-192,amh,cell_diff_brain,amh,1.94243247524412,7dpl
ZDB-GENE-040718-342,lzic,cell_diff_brain,lzic,0.318398438943913,7dpl
ZDB-GENE-000329-4,notch2,cell_diff_brain,notch2,-0.00437413422206734,7dpl
ZDB-GENE-040611-1,nrp1b,cell_diff_brain,nrp1b,-0.0991482680312051,7dpl
ZDB-GENE-120711-1,rp1l1a,cell_diff_brain,rp1l1a,0.193174652852553,7dpl
ZDB-GENE-031007-6,dmxl2,cell_diff_brain,dmxl2,0.12111358408966,7dpl
ZDB-GENE-040426-2317,gnl2,cell_diff_brain,gnl2,0.590460773542188,7dpl
ZDB-GENE-021217-3,arl13b,cell_diff_brain,arl13b,-0.358505191428239,7dpl
ZDB-GENE-990415-67,efnb2a,cell_diff_brain,efnb2a,-0.170002481693918,7dpl
ZDB-GENE-050107-4,pnpla6,cell_diff_brain,pnpla6,0.116862203796213,7dpl
ZDB-GENE-070209-277,ryk,cell_diff_brain,ryk,-0.0484397322415743,7dpl
ZDB-GENE-130530-690,map1b,cell_diff_brain,map1b,-0.132689094020728,7dpl
ZDB-GENE-040426-1038,psmd6,cell_diff_brain,psmd6,-0.249467966389297,7dpl
ZDB-GENE-080204-126,exoc5,cell_diff_brain,exoc5,0.213274702303827,7dpl
ZDB-GENE-030131-574,ift88,cell_diff_brain,ift88,0.209177995943246,7dpl
ZDB-GENE-140106-137,plxna1a,cell_diff_brain,plxna1a,0.164360564071532,7dpl
ZDB-GENE-041008-175,flncb,cell_diff_brain,flncb,-0.000951025216887227,7dpl
ZDB-GENE-021115-2,trpm7,cell_diff_brain,trpm7,0.363324037281137,7dpl
ZDB-GENE-030131-8708,rps15a,cell_diff_brain,rps15a,-0.341173378538247,7dpl
ZDB-GENE-060125-1,med12,cell_diff_brain,med12,0.328132999936218,7dpl
ZDB-GENE-020122-1,meis1b,cell_diff_brain,meis1b,-0.153792038831172,7dpl
ZDB-GENE-021011-2,pak2a,cell_diff_brain,pak2a,0.079886500946109,7dpl
ZDB-GENE-990415-72,fgf8a,cell_diff_brain,fgf8a,-0.101581036417125,7dpl
ZDB-GENE-040429-2,egfl7,cell_diff_brain,egfl7,-0.486216199205777,7dpl
ZDB-GENE-070112-932,ogg1,cell_diff_brain,ogg1,0.446429530813639,7dpl
ZDB-GENE-120313-6,cobll1b,cell_diff_brain,cobll1b,0.0739616624282494,7dpl
ZDB-GENE-001207-7,epha4a,cell_diff_brain,epha4a,-0.111133181275703,7dpl
ZDB-GENE-050522-549,rps27.1,cell_diff_brain,rps27.1,-0.0520375872009137,7dpl
ZDB-GENE-020910-1,id2a,cell_diff_brain,id2a,0.161165685172818,7dpl
ZDB-GENE-050616-11,gja5b,cell_diff_brain,gja5b,-0.217850669694386,7dpl
ZDB-GENE-050522-358,b3galnt2,cell_diff_brain,b3galnt2,0.457480121237115,7dpl
ZDB-GENE-991207-1,cdh4,cell_diff_brain,cdh4,0.107114460163201,7dpl
ZDB-GENE-100419-3,ccdc88c,cell_diff_brain,ccdc88c,-0.0135779740774133,7dpl
ZDB-GENE-980526-488,fgfr4,cell_diff_brain,fgfr4,0.416392683218372,7dpl
ZDB-GENE-980526-419,lmo2,cell_diff_brain,lmo2,-0.208771150830931,7dpl
ZDB-GENE-020102-1,cxcr4a,cell_diff_brain,cxcr4a,-0.728786628150945,7dpl
ZDB-GENE-040121-1,mapk3,cell_diff_brain,mapk3,-0.175616170310073,7dpl
ZDB-GENE-011026-1,sox32,cell_diff_brain,sox32,-0.294189414788983,7dpl
ZDB-GENE-041011-3,ppp1r12a,cell_diff_brain,ppp1r12a,0.00870485057281345,7dpl
ZDB-GENE-030131-8867,med14,cell_diff_brain,med14,-0.110263602054668,7dpl
ZDB-GENE-030131-2317,ewsr1a,cell_diff_brain,ewsr1a,0.0931623361633383,7dpl
ZDB-GENE-001101-1,nos1,cell_diff_brain,nos1,-0.432509106724485,7dpl
ZDB-GENE-030605-1,smarca4a,cell_diff_brain,smarca4a,0.13862707207244301,7dpl
ZDB-GENE-030131-9877,llgl2,cell_diff_brain,llgl2,0.355547296702692,7dpl
ZDB-GENE-040908-1,sf3a3,cell_diff_brain,sf3a3,0.162396579080572,7dpl
ZDB-GENE-990714-26,lef1,cell_diff_brain,lef1,0.121620261424099,7dpl
ZDB-GENE-040526-1,dzip1,cell_diff_brain,dzip1,0.160707828838323,7dpl
ZDB-GENE-030721-1,cxcl12b,cell_diff_brain,cxcl12b,-0.567400668095803,7dpl
ZDB-GENE-980526-87,wnt5b,cell_diff_brain,wnt5b,0.0957222486031783,7dpl
ZDB-GENE-051220-1,lhx2b,cell_diff_brain,lhx2b,-0.229003865408163,7dpl
ZDB-GENE-030131-9498,mettl3,cell_diff_brain,mettl3,0.198210768703471,7dpl
ZDB-GENE-030131-8226,slc48a1b,cell_diff_brain,slc48a1b,-0.575723255082146,7dpl
ZDB-GENE-980526-326,flt4,cell_diff_brain,flt4,-0.52120087366784,7dpl
ZDB-GENE-040426-1512,asah1b,cell_diff_brain,asah1b,0.0924071075399435,7dpl
ZDB-GENE-030826-33,mvp,cell_diff_brain,mvp,0.184961836535163,7dpl
ZDB-GENE-050522-242,pomgnt2,cell_diff_brain,pomgnt2,-0.0693873188120376,7dpl
ZDB-GENE-000426-1,fn1a,cell_diff_brain,fn1a,0.455741945806343,7dpl
ZDB-GENE-030131-4433,ppp4ca,cell_diff_brain,ppp4ca,0.116398205885623,7dpl
ZDB-GENE-011105-1,prkci,cell_diff_brain,prkci,-0.226614783998671,7dpl
ZDB-GENE-030616-571,auts2a,cell_diff_brain,auts2a,-0.0194239503922587,7dpl
ZDB-GENE-040724-82,med23,cell_diff_brain,med23,0.301042950551655,7dpl
ZDB-GENE-041111-243,cep290,cell_diff_brain,cep290,0.151661865366612,7dpl
ZDB-GENE-060526-113,nova1,cell_diff_brain,nova1,-0.0390527369120291,7dpl
ZDB-GENE-041212-79,zdhhc13,cell_diff_brain,zdhhc13,0.0548453306541205,7dpl
ZDB-GENE-990415-53,emx3,cell_diff_brain,emx3,-0.0105912911059192,7dpl
ZDB-GENE-030131-9123,mmp2,cell_diff_brain,mmp2,-0.245433170619666,7dpl
ZDB-GENE-030131-8783,cdc42,cell_diff_brain,cdc42,-0.299561797209309,7dpl
ZDB-GENE-040419-1,per1b,cell_diff_brain,per1b,3.1994422096802,7dpl
ZDB-GENE-110726-1,svep1,cell_diff_brain,svep1,0.257668789731276,7dpl
ZDB-GENE-050803-1,ezrb,cell_diff_brain,ezrb,-0.271791504367493,7dpl
ZDB-GENE-030131-5971,tnfrsf21,cell_diff_brain,tnfrsf21,0.0809854317579407,7dpl
ZDB-GENE-060503-743,dock8,cell_diff_brain,dock8,-0.158932887587406,7dpl
ZDB-GENE-980526-397,prox1a,cell_diff_brain,prox1a,-0.147783244414112,7dpl
ZDB-GENE-030724-5,prickle1a,cell_diff_brain,prickle1a,0.539706775174946,7dpl
ZDB-GENE-040718-190,rpl35a,cell_diff_brain,rpl35a,0.115751552586712,7dpl
ZDB-GENE-040831-4,gle1,cell_diff_brain,gle1,-0.244541511374157,7dpl
ZDB-GENE-030131-977,cct5,cell_diff_brain,cct5,0.0473461795012646,7dpl
ZDB-GENE-040426-1569,eftud2,cell_diff_brain,eftud2,0.289579188916057,7dpl
ZDB-GENE-000926-1,atoh7,cell_diff_brain,atoh7,0.321460621614723,7dpl
ZDB-GENE-980526-90,ascl1a,cell_diff_brain,ascl1a,0.270651223181043,7dpl
ZDB-GENE-980526-227,acvr2aa,cell_diff_brain,acvr2aa,-0.234611269135246,7dpl
ZDB-GENE-020507-3,vangl2,cell_diff_brain,vangl2,0.0882266528130276,7dpl
ZDB-GENE-030131-9582,mbnl2,cell_diff_brain,mbnl2,0.10086632488222,7dpl
ZDB-GENE-991110-10,tcf7l1b,cell_diff_brain,tcf7l1b,-0.208326563122841,7dpl
ZDB-GENE-030131-2376,her8a,cell_diff_brain,her8a,-1.16580562533602,7dpl
ZDB-GENE-070912-141,kif5aa,cell_diff_brain,kif5aa,-0.117309565649892,7dpl
ZDB-GENE-040426-1010,fus,cell_diff_brain,fus,0.0988198289560885,7dpl
ZDB-GENE-020419-32,hdac1,cell_diff_brain,hdac1,-0.201051873829468,7dpl
ZDB-GENE-030131-9416,taok2a,cell_diff_brain,taok2a,0.0756873381344017,7dpl
ZDB-GENE-110603-3,taok2b,cell_diff_brain,taok2b,-0.0268346622914742,7dpl
ZDB-GENE-090508-16,cep131,cell_diff_brain,cep131,0.0273402108163057,7dpl
ZDB-GENE-980526-255,fgfr1a,cell_diff_brain,fgfr1a,0.510021189680516,7dpl
ZDB-GENE-010410-3,glra4a,cell_diff_brain,glra4a,0.248980956518196,7dpl
ZDB-GENE-030901-1,mmp14a,cell_diff_brain,mmp14a,0.135528993554869,7dpl
ZDB-GENE-040109-1,nop56,cell_diff_brain,nop56,0.201613330183132,7dpl
ZDB-GENE-040426-1042,hmgcs1,cell_diff_brain,hmgcs1,0.415643321601428,7dpl
ZDB-GENE-020125-3,gria2a,cell_diff_brain,gria2a,0.300406258067889,7dpl
ZDB-GENE-040707-1,irx1a,cell_diff_brain,irx1a,-0.194370860683994,7dpl
ZDB-GENE-030131-8369,aldoaa,cell_diff_brain,aldoaa,-0.542597821468992,7dpl
ZDB-GENE-050417-22,cdk5r2a,cell_diff_brain,cdk5r2a,-0.130608530032425,7dpl
ZDB-GENE-060119-1,lama2,cell_diff_brain,lama2,0.709583057378933,7dpl
ZDB-GENE-030131-1921,marcksb,cell_diff_brain,marcksb,0.209248420996337,7dpl
ZDB-GENE-000223-14,phox2a,cell_diff_brain,phox2a,-1.78512842048785,7dpl
ZDB-GENE-000627-2,adarb1a,cell_diff_brain,adarb1a,0.169928715116692,7dpl
ZDB-GENE-041212-76,foxj1b,cell_diff_brain,foxj1b,-0.204336879951089,7dpl
ZDB-GENE-030131-5564,cars2,cell_diff_brain,cars2,0.160348688201011,7dpl
ZDB-GENE-040426-1446,irx2a,cell_diff_brain,irx2a,-0.196655047231931,7dpl
ZDB-GENE-030321-1,gli1,cell_diff_brain,gli1,0.00957099011537397,7dpl
ZDB-GENE-990415-44,cyp26a1,cell_diff_brain,cyp26a1,-1.42419630269201,7dpl
ZDB-GENE-030918-4,erbb4a,cell_diff_brain,erbb4a,0.203286635747037,7dpl
ZDB-GENE-030131-2702,tsc2,cell_diff_brain,tsc2,0.0395043130914633,7dpl
ZDB-GENE-000201-18,pbx4,cell_diff_brain,pbx4,0.0165605548533901,7dpl
ZDB-GENE-041111-226,snap29,cell_diff_brain,snap29,-0.215248462084471,7dpl
ZDB-GENE-030131-6760,tnfrsf19,cell_diff_brain,tnfrsf19,-0.13861387584337,7dpl
ZDB-GENE-980526-274,her2,cell_diff_brain,her2,1.27577988717734,7dpl
ZDB-GENE-060825-162,kctd13,cell_diff_brain,kctd13,0.155580831260794,7dpl
ZDB-GENE-091204-439,bicdl1,cell_diff_brain,bicdl1,0.215990329940682,7dpl
ZDB-GENE-041001-130,foxf2b,cell_diff_brain,foxf2b,-1.87189681940024,7dpl
ZDB-GENE-070112-2232,glis3,cell_diff_brain,glis3,0.047265493311969,7dpl
ZDB-GENE-010803-2,spry4,cell_diff_brain,spry4,-0.402955678325446,7dpl
ZDB-GENE-990415-200,pax6a,cell_diff_brain,pax6a,0.068580623711797,7dpl
ZDB-GENE-990415-15,arxa,cell_diff_brain,arxa,-0.151323728890084,7dpl
ZDB-GENE-080102-5,hdc,cell_diff_brain,hdc,-0.122692240904754,7dpl
ZDB-GENE-990415-96,id1,cell_diff_brain,id1,0.423605909534055,7dpl
ZDB-GENE-080220-21,rac3b,cell_diff_brain,rac3b,-0.15036706953908,7dpl
ZDB-GENE-120214-23,znf644b,cell_diff_brain,znf644b,0.00248652887549184,7dpl
ZDB-GENE-030219-51,mych,cell_diff_brain,mych,0.724600919862283,7dpl
ZDB-GENE-980526-115,nr2f1a,cell_diff_brain,nr2f1a,-0.0765856110406638,7dpl
ZDB-GENE-020822-1,reln,cell_diff_brain,reln,0.326070109644949,7dpl
ZDB-GENE-060512-226,ndrg4,cell_diff_brain,ndrg4,-0.177817549164964,7dpl
ZDB-GENE-040426-1357,cul4a,cell_diff_brain,cul4a,0.244517180541599,7dpl
ZDB-GENE-030131-8494,rps3,cell_diff_brain,rps3,0.0394557678811537,7dpl
ZDB-GENE-980526-167,en2a,cell_diff_brain,en2a,-0.0214075989969935,7dpl
ZDB-GENE-030131-1835,smarcd1,cell_diff_brain,smarcd1,0.0542514644659754,7dpl
ZDB-GENE-020419-2,rpl35,cell_diff_brain,rpl35,-0.4440469070933,7dpl
ZDB-GENE-011119-1,gpc4,cell_diff_brain,gpc4,-0.117614400968438,7dpl
ZDB-GENE-030820-2,stat5a,cell_diff_brain,stat5a,0.728923290046442,7dpl
ZDB-GENE-040116-2,pafah1b1a,cell_diff_brain,pafah1b1a,-0.204187840942926,7dpl
ZDB-GENE-030721-4,pcdh10b,cell_diff_brain,pcdh10b,-0.0765235722586085,7dpl
ZDB-GENE-030131-571,snw1,cell_diff_brain,snw1,-0.253458374090594,7dpl
ZDB-GENE-990615-5,tbx16,cell_diff_brain,tbx16,0.600406515904508,7dpl
ZDB-GENE-990415-184,nr4a2a,cell_diff_brain,nr4a2a,-0.426140860510841,7dpl
ZDB-GENE-050913-146,camk2g1,cell_diff_brain,camk2g1,0.389370848627667,7dpl
ZDB-GENE-030613-1,dusp6,cell_diff_brain,dusp6,-0.734943156594892,7dpl
ZDB-GENE-031002-2,pld1a,cell_diff_brain,pld1a,0.20899199105408,7dpl
ZDB-GENE-100805-1,adcy1b,cell_diff_brain,adcy1b,0.38827920167173,7dpl
ZDB-GENE-081113-2,prokr1b,cell_diff_brain,prokr1b,-0.291974391123054,7dpl
ZDB-GENE-050517-27,abcd1,cell_diff_brain,abcd1,0.348173528380684,7dpl
ZDB-GENE-031112-7,apc,cell_diff_brain,apc,0.0189943925753574,7dpl
ZDB-GENE-001207-3,arnt2,cell_diff_brain,arnt2,-0.0232432461804195,7dpl
ZDB-GENE-980526-392,snap25b,cell_diff_brain,snap25b,-0.193264474731994,7dpl
ZDB-GENE-050522-145,marcksa,cell_diff_brain,marcksa,0.418168984029251,7dpl
ZDB-GENE-030131-6654,tpp1,cell_diff_brain,tpp1,-0.318430304995992,7dpl
ZDB-GENE-010126-2,ntrk2b,cell_diff_brain,ntrk2b,-0.260510437408218,7dpl
ZDB-GENE-030131-2415,cav1,cell_diff_brain,cav1,-0.897399940753637,7dpl
ZDB-GENE-030131-7859,jun,cell_diff_brain,jun,-0.496588689299689,7dpl
ZDB-GENE-040426-1721,hsbp1b,cell_diff_brain,hsbp1b,-0.194125307772969,7dpl
ZDB-GENE-980526-466,sox11b,cell_diff_brain,sox11b,-0.204478795408623,7dpl
ZDB-GENE-030131-4083,rraga,cell_diff_brain,rraga,-0.0558554102364839,7dpl
ZDB-GENE-040426-993,ncor1,cell_diff_brain,ncor1,0.0875489285157568,7dpl
ZDB-GENE-061215-7,atoh8,cell_diff_brain,atoh8,-0.48641456482748,7dpl
ZDB-GENE-020114-1,ptk2ab,cell_diff_brain,ptk2ab,0.0334006034927329,7dpl
ZDB-GENE-030131-3158,slc2a1a,cell_diff_brain,slc2a1a,-0.421043332832976,7dpl
ZDB-GENE-090311-1,gper1,cell_diff_brain,gper1,-0.305555404396797,7dpl
ZDB-GENE-060126-1,bbs1,cell_diff_brain,bbs1,-0.107717249712584,7dpl
ZDB-GENE-040718-266,rab11fip4a,cell_diff_brain,rab11fip4a,-0.196744658165385,7dpl
ZDB-GENE-000526-1,hey2,cell_diff_brain,hey2,-0.915755004231252,7dpl
ZDB-GENE-990415-268,thrb,cell_diff_brain,thrb,0.445101445650975,7dpl
ZDB-GENE-040426-2795,rp2,cell_diff_brain,rp2,-0.187224753029068,7dpl
ZDB-GENE-990415-131,htt,cell_diff_brain,htt,0.146202976307065,7dpl
ZDB-GENE-020117-1,dmbx1a,cell_diff_brain,dmbx1a,0.29872103936793,7dpl
ZDB-GENE-030131-1917,racgap1,cell_diff_brain,racgap1,0.414383459792251,7dpl
ZDB-GENE-040426-2845,cnot8,cell_diff_brain,cnot8,-0.316293342206162,7dpl
ZDB-GENE-990415-206,pes,cell_diff_brain,pes,0.399943280551668,7dpl
ZDB-GENE-050522-216,ptk7a,cell_diff_brain,ptk7a,0.47949926737669,7dpl
ZDB-GENE-041008-136,top2b,cell_diff_brain,top2b,0.301481252938604,7dpl
